,data,temperatura_max_2m,temperature_2m_min,sensação_termica_max,sensação_termica_min,quantia_chuva
0,1950-01-01 03:00:00,29.710001,21.460001,33.472374,24.97988,1.1
1,1950-01-02 03:00:00,30.11,19.56,34.459877,22.731369,0.0
2,1950-01-03 03:00:00,31.26,21.460001,35.128365,24.979218,1.8000002
3,1950-01-04 03:00:00,28.66,22.81,32.11663,26.506054,1.5000002
4,1950-01-05 03:00:00,29.66,22.01,32.448967,25.527645,5.1
5,1950-01-06 03:00:00,30.41,21.210001,33.396996,24.530228,1.5
6,1950-01-07 03:00:00,29.26,21.91,33.7008,25.494844,0.5
7,1950-01-08 03:00:00,28.51,21.81,32.031605,24.785229,0.1
8,1950-01-09 03:00:00,27.51,21.76,31.762478,25.160809,1.5000001
9,1950-01-10 03:00:00,28.210001,21.66,33.146523,25.025665,2.1
10,1950-01-11 03:00:00,31.51,21.710001,37.0923,25.671637,0.6
11,1950-01-12 03:00:00,30.41,23.56,36.72481,28.117958,0.5
12,1950-01-13 03:00:00,30.91,23.66,38.393032,27.952236,0.5
13,1950-01-14 03:00:00,30.210001,23.460001,38.56329,28.154388,11.500001
14,1950-01-15 03:00:00,28.26,22.61,33.886494,27.18637,4.2
15,1950-01-16 03:00:00,27.86,23.06,31.939304,27.69876,1.3000001
16,1950-01-17 03:00:00,27.26,22.11,31.78954,26.314432,2.0000002
17,1950-01-18 03:00:00,28.06,20.61,33.250828,24.221985,2.4
18,1950-01-19 03:00:00,28.56,21.56,33.694565,25.304628,1.4000001
19,1950-01-20 03:00:00,29.56,21.36,33.52411,24.789948,0.8000001
20,1950-01-21 03:00:00,30.66,20.66,33.616917,23.71401,2.2
21,1950-01-22 03:00:00,30.06,22.66,35.105114,26.43801,3.5000005
22,1950-01-23 03:00:00,30.61,23.06,36.190018,27.19034,0.0
23,1950-01-24 03:00:00,30.460001,23.56,38.067856,28.171818,0.0
24,1950-01-25 03:00:00,30.76,23.01,37.157127,27.654385,0.0
25,1950-01-26 03:00:00,30.41,23.61,36.559822,28.30745,1.8000001
26,1950-01-27 03:00:00,29.56,22.66,34.91451,27.018562,2.2
27,1950-01-28 03:00:00,30.41,22.86,35.095726,27.770294,1.7000002
28,1950-01-29 03:00:00,29.210001,22.460001,35.900074,26.699497,0.5
29,1950-01-30 03:00:00,28.51,22.86,33.536488,26.963692,2.0000002
30,1950-01-31 03:00:00,28.16,22.51,33.594612,26.567808,6.599999
31,1950-02-01 03:00:00,29.76,22.31,34.61445,26.33408,8.3
32,1950-02-02 03:00:00,29.86,22.56,35.911976,27.274168,10.500001
33,1950-02-03 03:00:00,30.460001,23.66,34.428345,28.64772,1.4000001
34,1950-02-04 03:00:00,30.76,23.16,35.565247,27.204966,1.1
35,1950-02-05 03:00:00,31.26,22.41,35.286182,26.483665,0.8000001
36,1950-02-06 03:00:00,30.41,22.960001,35.064056,27.472507,0.90000004
37,1950-02-07 03:00:00,29.31,21.51,35.816456,24.846607,0.4
38,1950-02-08 03:00:00,28.56,21.91,33.244896,25.30342,0.8
39,1950-02-09 03:00:00,28.11,22.36,35.129105,26.38466,0.0
40,1950-02-10 03:00:00,29.36,22.31,35.751026,26.279669,0.2
41,1950-02-11 03:00:00,30.06,22.66,33.95383,26.40535,0.5
42,1950-02-12 03:00:00,28.61,21.51,34.27434,25.243418,2.3999999
43,1950-02-13 03:00:00,28.66,21.76,34.880795,25.57689,0.6
44,1950-02-14 03:00:00,29.210001,22.31,33.824047,26.134296,1.2
45,1950-02-15 03:00:00,28.86,21.36,33.557655,25.093554,1.9000003
46,1950-02-16 03:00:00,29.56,21.51,34.524918,25.480236,2.6
47,1950-02-17 03:00:00,28.710001,21.66,33.81713,25.219606,2.0000002
48,1950-02-18 03:00:00,29.76,22.460001,36.033867,27.048714,0.70000005
49,1950-02-19 03:00:00,28.61,21.76,35.159016,25.958582,0.0
50,1950-02-20 03:00:00,28.210001,22.460001,35.406208,26.722988,0.0
51,1950-02-21 03:00:00,27.86,21.76,34.118214,25.83837,1.1
52,1950-02-22 03:00:00,26.56,21.76,32.32243,26.054388,4.1
53,1950-02-23 03:00:00,27.710001,21.26,33.31249,24.888931,4.1
54,1950-02-24 03:00:00,27.56,21.51,33.578457,24.990316,4.3999987
55,1950-02-25 03:00:00,27.31,21.91,33.996067,25.538486,3.8999994
56,1950-02-26 03:00:00,28.460001,21.81,35.45343,25.500107,8.4
57,1950-02-27 03:00:00,28.41,22.210001,33.938133,26.0501,12.000001
58,1950-02-28 03:00:00,29.06,22.460001,33.975845,26.294708,14.6
59,1950-03-01 03:00:00,28.31,22.36,33.51874,25.87981,11.100001
60,1950-03-02 03:00:00,28.91,22.710001,34.423477,26.650215,5.9999995
61,1950-03-03 03:00:00,28.210001,22.66,33.58371,26.458002,8.399999
62,1950-03-04 03:00:00,28.81,22.66,35.16307,26.833189,2.9
63,1950-03-05 03:00:00,28.16,21.960001,33.67727,26.40202,1.4000002
64,1950-03-06 03:00:00,28.76,22.56,35.384705,26.934502,2.5
65,1950-03-07 03:00:00,28.86,22.36,34.25374,26.616432,2.1000001
66,1950-03-08 03:00:00,29.06,21.56,33.796787,25.713198,2.5
67,1950-03-09 03:00:00,29.51,22.01,34.99593,25.803312,3.9
68,1950-03-10 03:00:00,28.86,22.81,34.52466,27.329763,2.7
69,1950-03-11 03:00:00,28.26,22.76,34.194817,26.994247,2.3999999
70,1950-03-12 03:00:00,28.41,22.36,34.71219,26.252571,2.6
71,1950-03-13 03:00:00,27.36,21.460001,32.93765,24.927687,4.4999995
72,1950-03-14 03:00:00,28.210001,20.960001,33.70549,24.769775,5.7000003
73,1950-03-15 03:00:00,29.31,21.960001,34.634632,26.167221,3.3000002
74,1950-03-16 03:00:00,27.91,22.06,34.868637,26.59757,1.8000003
75,1950-03-17 03:00:00,28.710001,22.210001,34.561394,26.647337,3.7
76,1950-03-18 03:00:00,29.210001,22.16,36.118736,26.24941,2.0000002
77,1950-03-19 03:00:00,30.56,22.66,35.487274,27.067291,0.90000004
78,1950-03-20 03:00:00,30.86,23.56,35.96773,28.174782,0.3
79,1950-03-21 03:00:00,29.91,23.41,35.017437,27.729046,1.6000001
80,1950-03-22 03:00:00,29.960001,23.31,35.881794,27.89656,0.4
81,1950-03-23 03:00:00,26.76,22.06,32.918518,24.911482,3.6999996
82,1950-03-24 03:00:00,26.06,21.86,29.827904,24.70568,3.8
83,1950-03-25 03:00:00,25.36,21.26,28.324444,23.133362,2.8999999
84,1950-03-26 03:00:00,26.36,21.41,30.732265,24.575058,2.6999998
85,1950-03-27 03:00:00,26.16,21.66,31.614716,25.53596,1.5000002
86,1950-03-28 03:00:00,26.66,21.61,32.6884,25.472235,2.4
87,1950-03-29 03:00:00,27.26,21.61,32.812202,25.295666,3.0999994
88,1950-03-30 03:00:00,26.710001,21.960001,31.633999,25.82903,2.9999995
89,1950-03-31 03:00:00,27.06,21.56,32.4177,25.20311,2.8999996
90,1950-04-01 03:00:00,27.960001,21.91,33.82116,25.391956,2.0000002
91,1950-04-02 03:00:00,27.710001,21.960001,32.913105,25.93055,3.2
92,1950-04-03 03:00:00,27.51,21.76,35.06628,25.640114,0.3
93,1950-04-04 03:00:00,28.06,21.460001,32.557056,25.121532,4.1999993
94,1950-04-05 03:00:00,27.06,21.51,32.258286,24.709845,3.3999996
95,1950-04-06 03:00:00,27.210001,21.56,32.45988,24.731503,3.2999995
96,1950-04-07 03:00:00,27.01,21.51,30.504776,24.45093,1.6000001
97,1950-04-08 03:00:00,27.66,21.210001,31.149597,24.558266,2.0000002
98,1950-04-09 03:00:00,27.41,21.06,32.13634,24.33064,2.4000003
99,1950-04-10 03:00:00,27.66,21.16,32.18502,24.600077,5.199999
100,1950-04-11 03:00:00,27.06,20.710001,30.808464,24.274357,2.3000002
101,1950-04-12 03:00:00,27.76,20.960001,32.69064,24.527252,2.8000002
102,1950-04-13 03:00:00,27.06,21.66,32.304733,25.458149,2.1
103,1950-04-14 03:00:00,27.76,21.76,32.81975,25.747948,1.5
104,1950-04-15 03:00:00,29.06,22.36,34.460255,26.901653,1.1
105,1950-04-16 03:00:00,27.06,21.210001,32.016293,25.231323,23.3
106,1950-04-17 03:00:00,25.66,22.06,29.51913,26.451317,9.400001
107,1950-04-18 03:00:00,26.01,22.26,31.240524,26.486238,17.8
108,1950-04-19 03:00:00,27.11,21.86,33.190353,25.816324,15.700001
109,1950-04-20 03:00:00,27.61,20.86,33.721504,24.287863,1.6000001
110,1950-04-21 03:00:00,27.31,21.41,32.720272,25.286177,3.2999997
111,1950-04-22 03:00:00,25.16,21.36,31.519371,24.646742,8.1
112,1950-04-23 03:00:00,23.66,20.66,28.735332,23.701252,6.0
113,1950-04-24 03:00:00,25.66,20.56,29.456165,23.520573,2.5
114,1950-04-25 03:00:00,26.06,19.86,30.21236,22.631544,3.9
115,1950-04-26 03:00:00,26.210001,20.11,31.589813,23.593897,3.8000002
116,1950-04-27 03:00:00,27.26,19.81,32.198154,23.01249,1.6000001
117,1950-04-28 03:00:00,27.26,21.210001,32.115078,24.592434,1.4000001
118,1950-04-29 03:00:00,26.66,21.61,32.0417,25.535904,1.0000001
119,1950-04-30 03:00:00,25.81,21.460001,30.93219,25.076498,2.3
120,1950-05-01 03:00:00,26.960001,21.460001,32.236126,25.179312,1.0000001
121,1950-05-02 03:00:00,26.06,21.210001,31.114464,24.436089,4.6
122,1950-05-03 03:00:00,26.36,20.76,30.354458,23.559492,2.2000003
123,1950-05-04 03:00:00,25.460001,21.01,29.40585,23.492416,1.8000002
124,1950-05-05 03:00:00,25.51,20.460001,29.25613,22.503803,3.5999997
125,1950-05-06 03:00:00,25.41,20.56,28.762619,22.983135,2.7999997
126,1950-05-07 03:00:00,26.06,20.31,28.759762,22.630203,1.8000002
127,1950-05-08 03:00:00,25.210001,21.36,29.3811,24.042334,0.0
128,1950-05-09 03:00:00,25.210001,20.710001,29.117825,23.31489,2.0
129,1950-05-10 03:00:00,25.56,21.01,29.089771,23.444616,4.7
130,1950-05-11 03:00:00,25.31,20.41,27.93668,22.888666,4.7999997
131,1950-05-12 03:00:00,24.710001,20.16,27.393387,22.035097,3.5999994
132,1950-05-13 03:00:00,24.66,20.26,27.753742,22.188429,2.3
133,1950-05-14 03:00:00,24.210001,20.210001,26.875406,22.694633,1.2
134,1950-05-15 03:00:00,25.41,19.31,29.883488,21.891474,0.70000005
135,1950-05-16 03:00:00,26.11,19.210001,30.194508,21.762857,1.9000001
136,1950-05-17 03:00:00,26.16,18.91,29.707726,21.845873,1.4000001
137,1950-05-18 03:00:00,26.86,19.81,29.965225,22.663818,1.5000001
138,1950-05-19 03:00:00,24.960001,20.61,28.37791,23.184917,2.4000003
139,1950-05-20 03:00:00,24.76,20.01,27.711325,22.142805,3.8000002
140,1950-05-21 03:00:00,25.06,19.31,29.10896,22.075819,0.70000005
141,1950-05-22 03:00:00,25.51,18.960001,29.51743,21.708279,0.0
142,1950-05-23 03:00:00,25.06,19.86,29.966015,23.069132,0.0
143,1950-05-24 03:00:00,25.51,18.41,27.79712,20.767757,6.7
144,1950-05-25 03:00:00,25.86,19.16,28.924198,21.262693,7.0
145,1950-05-26 03:00:00,25.91,20.31,28.740074,23.668926,1.3000002
146,1950-05-27 03:00:00,26.460001,19.210001,29.645576,21.990915,0.2
147,1950-05-28 03:00:00,26.36,18.86,30.31446,21.20708,0.0
148,1950-05-29 03:00:00,26.460001,18.960001,29.711014,21.754726,0.0
149,1950-05-30 03:00:00,25.710001,17.710001,27.86131,20.102695,2.0
150,1950-05-31 03:00:00,24.11,19.460001,27.114597,21.257801,6.8
151,1950-06-01 03:00:00,25.26,18.86,26.111,20.314837,0.70000005
152,1950-06-02 03:00:00,25.06,20.26,27.415443,22.686352,0.7
153,1950-06-03 03:00:00,25.01,19.76,27.62395,21.884693,0.8
154,1950-06-04 03:00:00,25.26,20.11,28.684654,22.739674,3.9999993
155,1950-06-05 03:00:00,24.31,19.56,27.699938,21.903147,2.6999996
156,1950-06-06 03:00:00,24.76,19.11,27.734524,21.441317,4.0
157,1950-06-07 03:00:00,25.210001,17.31,28.22707,19.30065,0.8
158,1950-06-08 03:00:00,25.61,18.51,29.556137,21.189774,0.70000005
159,1950-06-09 03:00:00,25.11,18.61,27.91045,21.100294,1.7
160,1950-06-10 03:00:00,25.11,18.51,27.640707,20.883095,0.6
161,1950-06-11 03:00:00,25.31,17.81,29.150085,20.169643,2.0
162,1950-06-12 03:00:00,24.960001,19.460001,27.744123,22.216162,1.0000001
163,1950-06-13 03:00:00,25.460001,18.51,27.739891,20.824482,2.9999998
164,1950-06-14 03:00:00,25.56,19.960001,27.885548,22.85005,0.70000005
165,1950-06-15 03:00:00,24.81,19.41,28.296623,21.91576,0.70000005
166,1950-06-16 03:00:00,25.11,19.16,28.9822,22.28421,1.2
167,1950-06-17 03:00:00,25.16,19.460001,28.37933,22.526606,1.1000001
168,1950-06-18 03:00:00,24.960001,18.41,27.594467,20.268019,2.2
169,1950-06-19 03:00:00,25.06,19.01,28.3763,21.189737,2.9999998
170,1950-06-20 03:00:00,25.06,18.86,28.04533,20.686827,1.3000001
171,1950-06-21 03:00:00,23.91,19.210001,26.460823,21.566444,0.1
172,1950-06-22 03:00:00,24.36,18.960001,26.90026,21.017017,1.5000001
173,1950-06-23 03:00:00,24.61,18.31,27.819908,20.345001,0.8000001
174,1950-06-24 03:00:00,24.66,18.56,28.136353,21.213388,0.2
175,1950-06-25 03:00:00,25.11,18.76,29.52921,21.267141,0.0
176,1950-06-26 03:00:00,24.36,18.81,26.799114,20.689848,5.899999
177,1950-06-27 03:00:00,23.56,18.26,25.06305,19.571558,1.9000001
178,1950-06-28 03:00:00,23.06,18.36,24.079975,19.470291,1.1
179,1950-06-29 03:00:00,23.36,18.01,24.840984,19.285954,1.6000001
180,1950-06-30 03:00:00,23.66,18.41,26.127949,20.300667,1.4
181,1950-07-01 03:00:00,24.41,18.26,27.634577,20.49605,1.0000001
182,1950-07-02 03:00:00,25.41,18.01,29.274403,20.485222,0.1
183,1950-07-03 03:00:00,24.91,20.16,28.329842,23.012314,0.0
184,1950-07-04 03:00:00,24.91,18.86,27.512066,20.611256,0.1
185,1950-07-05 03:00:00,24.76,18.56,27.626041,20.454165,1.1
186,1950-07-06 03:00:00,25.76,19.81,27.51425,22.277754,1.6
187,1950-07-07 03:00:00,25.710001,18.710001,26.375221,20.620157,2.0
188,1950-07-08 03:00:00,24.26,18.16,26.189337,19.940268,0.2
189,1950-07-09 03:00:00,24.210001,18.01,26.303083,19.96029,2.8999999
190,1950-07-10 03:00:00,24.960001,17.31,26.900143,19.163578,0.0
191,1950-07-11 03:00:00,25.01,16.31,27.365185,17.686636,0.0
192,1950-07-12 03:00:00,23.56,16.56,24.364767,17.271069,3.4000003
193,1950-07-13 03:00:00,23.460001,17.56,23.98658,17.903402,6.8
194,1950-07-14 03:00:00,21.81,18.76,23.47364,19.653654,0.3
195,1950-07-15 03:00:00,23.66,18.66,25.379856,19.596468,2.9999998
196,1950-07-16 03:00:00,22.86,19.06,24.867271,20.500498,2.5999997
197,1950-07-17 03:00:00,23.86,18.86,25.681469,20.58949,1.3000001
198,1950-07-18 03:00:00,23.210001,18.66,24.69579,19.964762,1.0
199,1950-07-19 03:00:00,22.91,18.01,25.27539,19.293236,1.1
200,1950-07-20 03:00:00,22.86,17.76,25.077282,19.101809,3.7000003
201,1950-07-21 03:00:00,22.960001,18.51,26.464035,20.455536,4.5
202,1950-07-22 03:00:00,24.210001,19.210001,28.194374,21.751253,1.1000001
203,1950-07-23 03:00:00,24.460001,19.31,27.624063,22.05727,1.9
204,1950-07-24 03:00:00,25.710001,17.36,28.202217,19.102684,0.4
205,1950-07-25 03:00:00,25.16,18.91,27.112473,21.399878,2.0
206,1950-07-26 03:00:00,24.36,17.91,27.21135,19.43686,1.6000001
207,1950-07-27 03:00:00,24.36,18.460001,26.790869,20.248152,4.1
208,1950-07-28 03:00:00,22.41,18.81,24.442543,20.290092,3.3999996
209,1950-07-29 03:00:00,21.86,17.710001,23.361048,18.93567,1.9000003
210,1950-07-30 03:00:00,23.460001,18.26,26.357193,20.218037,2.3999999
211,1950-07-31 03:00:00,24.36,18.61,27.38331,20.749054,0.5
212,1950-08-01 03:00:00,23.81,18.11,26.959698,20.21133,1.2
213,1950-08-02 03:00:00,25.01,17.41,26.221666,19.600843,0.6
214,1950-08-03 03:00:00,24.61,15.21,25.357098,16.317924,1.5000001
215,1950-08-04 03:00:00,24.76,18.26,25.597456,19.63693,1.5000001
216,1950-08-05 03:00:00,24.61,16.66,26.355711,17.644506,5.0000005
217,1950-08-06 03:00:00,24.91,18.16,26.936253,20.00667,5.2
218,1950-08-07 03:00:00,24.41,18.31,26.41405,20.123133,8.2
219,1950-08-08 03:00:00,24.86,17.56,28.555393,19.476824,1.1
220,1950-08-09 03:00:00,23.66,18.81,26.244324,20.85382,5.3999996
221,1950-08-10 03:00:00,24.210001,18.56,26.120773,20.347942,5.5999994
222,1950-08-11 03:00:00,24.86,17.91,26.553871,20.11999,2.6999998
223,1950-08-12 03:00:00,24.06,18.16,25.27545,20.019464,3.3999996
224,1950-08-13 03:00:00,23.51,17.81,25.334229,19.56141,3.1
225,1950-08-14 03:00:00,24.01,17.56,25.830248,19.58975,1.3000001
226,1950-08-15 03:00:00,25.41,16.86,27.328142,18.471825,1.4000001
227,1950-08-16 03:00:00,24.86,17.76,26.242363,19.191978,2.0
228,1950-08-17 03:00:00,24.81,18.460001,25.884483,20.212847,2.3999999
229,1950-08-18 03:00:00,24.710001,17.91,26.616747,19.923223,0.90000004
230,1950-08-19 03:00:00,24.76,18.26,28.576954,20.405695,1.5000002
231,1950-08-20 03:00:00,24.61,18.210001,27.414545,20.648129,0.1
232,1950-08-21 03:00:00,24.51,18.710001,26.62545,20.647472,3.1999996
233,1950-08-22 03:00:00,23.960001,18.11,26.765577,20.012842,3.0999997
234,1950-08-23 03:00:00,25.16,18.51,26.495358,20.53259,0.0
235,1950-08-24 03:00:00,24.01,18.36,27.38235,20.187634,0.70000005
236,1950-08-25 03:00:00,24.61,18.56,27.677778,20.623304,2.8000002
237,1950-08-26 03:00:00,25.26,18.41,29.13488,20.742798,0.0
238,1950-08-27 03:00:00,26.06,18.66,26.969532,20.782557,1.0000001
239,1950-08-28 03:00:00,24.86,18.210001,26.857063,20.281115,0.3
240,1950-08-29 03:00:00,24.210001,18.01,25.167973,20.008034,1.3000002
241,1950-08-30 03:00:00,24.56,18.26,26.05483,19.800188,2.5
242,1950-08-31 03:00:00,24.31,18.31,25.72498,20.350157,0.5
243,1950-09-01 03:00:00,25.960001,17.56,26.607872,19.051046,0.0
244,1950-09-02 03:00:00,24.06,17.91,25.711576,19.528189,1.3000001
245,1950-09-03 03:00:00,24.11,18.11,26.019457,19.988808,1.7
246,1950-09-04 03:00:00,24.31,18.26,26.28535,20.299774,0.0
247,1950-09-05 03:00:00,24.460001,18.210001,28.672962,20.603474,0.6
248,1950-09-06 03:00:00,25.26,17.41,27.8372,19.507517,0.5
249,1950-09-07 03:00:00,26.81,15.56,29.166882,16.554798,0.0
250,1950-09-08 03:00:00,27.91,17.16,30.937916,18.660034,0.1
251,1950-09-09 03:00:00,27.91,18.81,30.27877,20.97133,0.0
252,1950-09-10 03:00:00,26.36,20.16,29.64251,22.82517,0.0
253,1950-09-11 03:00:00,26.61,20.66,28.564804,23.093048,1.7000002
254,1950-09-12 03:00:00,27.26,19.11,30.338295,21.333965,0.6
255,1950-09-13 03:00:00,26.61,21.26,30.508244,24.756477,0.3
256,1950-09-14 03:00:00,24.41,20.56,28.045525,23.305527,1.5
257,1950-09-15 03:00:00,25.26,19.51,28.34945,21.928837,1.4000001
258,1950-09-16 03:00:00,23.31,18.710001,27.201704,21.249067,2.2
259,1950-09-17 03:00:00,25.26,18.66,27.400421,21.431128,0.70000005
260,1950-09-18 03:00:00,26.710001,18.16,29.257729,20.915102,0.0
261,1950-09-19 03:00:00,26.41,19.06,29.555614,22.009441,0.0
262,1950-09-20 03:00:00,27.210001,19.06,29.530891,21.563046,0.0
263,1950-09-21 03:00:00,29.16,18.960001,32.02661,20.876104,0.0
264,1950-09-22 03:00:00,27.56,21.66,31.116596,24.847725,0.4
265,1950-09-23 03:00:00,25.66,21.06,29.076672,24.145103,0.0
266,1950-09-24 03:00:00,25.91,20.36,27.640808,23.21216,1.5000001
267,1950-09-25 03:00:00,25.460001,19.66,28.972008,22.711031,0.0
268,1950-09-26 03:00:00,26.36,20.56,29.811108,23.907602,0.0
269,1950-09-27 03:00:00,27.26,21.06,30.346512,24.132414,0.70000005
270,1950-09-28 03:00:00,28.16,22.210001,32.729927,26.279829,0.4
271,1950-09-29 03:00:00,22.36,20.710001,26.347313,23.922983,5.3
272,1950-09-30 03:00:00,23.76,20.460001,28.747498,23.732704,6.0
273,1950-10-01 03:00:00,27.01,21.01,31.837837,24.315498,1.2
274,1950-10-02 03:00:00,27.01,21.61,32.237907,24.985838,2.6999998
275,1950-10-03 03:00:00,25.36,20.26,28.740772,22.398207,8.400001
276,1950-10-04 03:00:00,23.11,19.61,24.509455,21.164047,3.3000002
277,1950-10-05 03:00:00,22.41,19.960001,24.579086,21.833624,2.5999994
278,1950-10-06 03:00:00,27.01,20.56,31.035458,23.5342,5.099999
279,1950-10-07 03:00:00,27.61,21.06,31.22993,24.70942,5.900001
280,1950-10-08 03:00:00,27.66,20.76,30.136482,23.452936,9.499999
281,1950-10-09 03:00:00,26.11,21.01,30.78632,23.695467,3.4999995
282,1950-10-10 03:00:00,25.61,20.81,30.206726,24.026733,2.6999998
283,1950-10-11 03:00:00,26.76,20.51,31.080315,23.933266,2.7
284,1950-10-12 03:00:00,27.460001,20.31,29.531464,23.968004,1.0
285,1950-10-13 03:00:00,28.16,20.76,30.187725,23.83948,0.2
286,1950-10-14 03:00:00,27.210001,19.710001,29.063923,22.998665,0.70000005
287,1950-10-15 03:00:00,27.41,20.710001,29.634846,23.95249,0.6
288,1950-10-16 03:00:00,27.11,20.81,29.321724,24.066998,0.2
289,1950-10-17 03:00:00,28.210001,22.210001,33.168896,25.441427,0.3
290,1950-10-18 03:00:00,26.51,21.06,29.2793,23.986979,1.8000002
291,1950-10-19 03:00:00,26.86,20.66,30.472935,23.408463,1.1
292,1950-10-20 03:00:00,25.960001,20.31,29.942688,22.297138,0.0
293,1950-10-21 03:00:00,26.460001,20.81,29.57087,23.909399,0.3
294,1950-10-22 03:00:00,27.86,20.710001,30.698368,23.345003,2.2
295,1950-10-23 03:00:00,27.06,19.460001,30.638649,21.98665,0.0
296,1950-10-24 03:00:00,27.26,18.66,29.802673,20.537285,0.70000005
297,1950-10-25 03:00:00,28.61,17.76,29.912952,20.145632,0.6
298,1950-10-26 03:00:00,27.41,19.61,29.812683,21.836672,1.1
299,1950-10-27 03:00:00,24.81,21.01,30.57647,24.493822,0.2
300,1950-10-28 03:00:00,24.460001,20.41,27.346796,23.236376,4.1
301,1950-10-29 03:00:00,23.16,20.31,28.284256,23.767687,1.0
302,1950-10-30 03:00:00,24.86,21.11,28.71251,24.285269,0.2
303,1950-10-31 03:00:00,27.31,21.11,33.625534,24.63073,0.0
304,1950-11-01 03:00:00,27.81,21.81,32.656307,25.057192,0.2
305,1950-11-02 03:00:00,26.960001,20.31,31.282204,23.053228,0.2
306,1950-11-03 03:00:00,22.710001,20.01,24.800451,22.322071,5.5999994
307,1950-11-04 03:00:00,25.460001,19.710001,28.503483,21.779882,12.900001
308,1950-11-05 03:00:00,25.66,20.91,29.890472,23.916235,28.400002
309,1950-11-06 03:00:00,24.960001,21.06,30.287209,24.919016,0.6
310,1950-11-07 03:00:00,26.66,21.81,30.18938,25.113773,1.1
311,1950-11-08 03:00:00,25.56,22.76,30.87753,26.738075,1.9000003
312,1950-11-09 03:00:00,24.81,21.16,29.498772,24.698765,1.9000001
313,1950-11-10 03:00:00,26.76,21.01,30.286201,24.837585,3.9999995
314,1950-11-11 03:00:00,27.91,20.51,31.964294,23.778082,6.1
315,1950-11-12 03:00:00,28.460001,22.31,31.87196,26.387793,7.3
316,1950-11-13 03:00:00,29.56,22.26,35.07063,25.86748,1.0000001
317,1950-11-14 03:00:00,29.06,22.460001,35.610027,25.668087,11.5
318,1950-11-15 03:00:00,24.66,22.16,29.702717,25.933174,19.7
319,1950-11-16 03:00:00,26.01,21.460001,31.897758,25.897814,12.7
320,1950-11-17 03:00:00,28.31,22.81,33.610126,27.24705,1.0
321,1950-11-18 03:00:00,27.460001,22.66,34.438744,26.857014,0.0
322,1950-11-19 03:00:00,26.76,22.01,33.288155,25.676847,0.1
323,1950-11-20 03:00:00,28.36,22.31,32.817707,26.295898,0.2
324,1950-11-21 03:00:00,27.86,22.56,33.533943,26.547882,0.4
325,1950-11-22 03:00:00,27.16,22.91,32.105415,26.95544,0.0
326,1950-11-23 03:00:00,28.26,22.41,32.006805,25.997944,0.1
327,1950-11-24 03:00:00,28.81,21.51,32.635403,24.538902,0.0
328,1950-11-25 03:00:00,27.56,20.36,29.739162,23.206345,3.5999997
329,1950-11-26 03:00:00,26.06,21.210001,30.962643,24.540003,2.5
330,1950-11-27 03:00:00,27.61,21.31,32.07696,24.908884,1.6000001
331,1950-11-28 03:00:00,28.66,21.960001,33.555714,25.896193,1.7000003
332,1950-11-29 03:00:00,29.210001,22.710001,33.670185,26.41635,0.0
333,1950-11-30 03:00:00,28.460001,21.76,33.45043,25.697807,0.0
334,1950-12-01 03:00:00,27.86,21.36,32.107655,24.78488,0.3
335,1950-12-02 03:00:00,26.16,21.710001,30.82999,25.201483,3.9
336,1950-12-03 03:00:00,26.36,21.51,31.208054,24.996368,1.5000001
337,1950-12-04 03:00:00,26.51,21.460001,31.751743,25.163748,3.7999997
338,1950-12-05 03:00:00,26.66,21.66,32.299927,25.442413,0.4
339,1950-12-06 03:00:00,27.960001,21.61,33.97315,25.56506,0.2
340,1950-12-07 03:00:00,27.66,21.66,33.374832,25.283508,2.5
341,1950-12-08 03:00:00,28.31,21.66,32.96235,25.16992,1.9000002
342,1950-12-09 03:00:00,25.91,21.86,31.21011,25.652525,2.1999998
343,1950-12-10 03:00:00,26.86,21.91,33.112297,25.726788,0.1
344,1950-12-11 03:00:00,27.76,21.960001,31.546001,25.499638,1.9000001
345,1950-12-12 03:00:00,27.460001,20.81,32.420944,24.211351,2.9999998
346,1950-12-13 03:00:00,28.210001,21.66,33.056755,25.589363,2.7
347,1950-12-14 03:00:00,29.81,22.81,35.481735,27.157654,1.9
348,1950-12-15 03:00:00,29.460001,23.01,34.110096,26.68687,1.2
349,1950-12-16 03:00:00,27.11,22.31,31.455292,26.036139,11.8
350,1950-12-17 03:00:00,27.210001,22.86,30.14656,26.468369,22.600002
351,1950-12-18 03:00:00,28.76,21.86,34.225872,25.212488,11.299999
352,1950-12-19 03:00:00,28.51,22.51,31.589443,26.742357,2.3000002
353,1950-12-20 03:00:00,28.91,22.06,32.088493,26.23342,1.0000001
354,1950-12-21 03:00:00,28.76,21.51,31.707401,25.305775,2.5
355,1950-12-22 03:00:00,26.710001,21.06,32.244453,23.761984,2.9999998
356,1950-12-23 03:00:00,28.51,21.460001,31.550076,24.433695,2.9000003
357,1950-12-24 03:00:00,26.36,21.41,30.552376,24.797703,3.3000002
358,1950-12-25 03:00:00,26.56,21.16,31.87122,24.371868,3.6000001
359,1950-12-26 03:00:00,27.960001,21.41,33.805946,25.051464,1.8000002
360,1950-12-27 03:00:00,27.26,21.41,33.476273,25.262936,1.3000001
361,1950-12-28 03:00:00,27.01,22.01,32.791992,26.133625,1.5
362,1950-12-29 03:00:00,27.36,21.960001,33.57084,25.691679,3.3
363,1950-12-30 03:00:00,26.26,22.06,31.74247,25.967367,2.3
