,data,temperatura_max_2m,temperature_2m_min,sensação_termica_max,sensação_termica_min,quantia_chuva
69,1950-03-11 03:00:00,24.3445,17.9445,26.31644,19.291397,7.1000004
70,1950-03-12 03:00:00,24.4945,18.0445,26.85632,18.997202,0.8000001
71,1950-03-13 03:00:00,20.8945,17.5945,23.941008,19.147852,0.2
72,1950-03-14 03:00:00,20.2445,17.6445,23.125423,19.870375,0.70000005
73,1950-03-15 03:00:00,20.5945,17.2945,22.936026,19.16721,5.0
74,1950-03-16 03:00:00,20.2945,17.2445,22.812683,18.887188,1.6000001
75,1950-03-17 03:00:00,22.2945,17.0945,23.11356,18.823202,13.100001
76,1950-03-18 03:00:00,23.4445,17.2445,25.527496,19.292591,4.2999997
77,1950-03-19 03:00:00,25.1945,17.5945,27.661911,19.195456,1.2
78,1950-03-20 03:00:00,23.8445,17.5445,24.724533,19.239508,4.3
79,1950-03-21 03:00:00,24.3445,17.4945,26.437605,18.962837,6.6000004
80,1950-03-22 03:00:00,24.9445,16.7945,28.09898,18.72252,14.299999
81,1950-03-23 03:00:00,24.1945,17.2445,26.480873,19.222023,23.200003
82,1950-03-24 03:00:00,21.9445,17.6445,22.846241,18.5248,11.000001
83,1950-03-25 03:00:00,23.4945,16.5445,24.253754,16.490932,8.9
84,1950-03-26 03:00:00,23.8445,15.744499,24.479893,15.8724,15.100001
85,1950-03-27 03:00:00,23.9945,17.0445,25.221449,18.338203,8.700001
86,1950-03-28 03:00:00,20.5445,16.9445,21.619413,17.81491,7.1
87,1950-03-29 03:00:00,20.5445,17.3945,23.230286,19.225574,7.2999997
88,1950-03-30 03:00:00,24.4445,17.3945,26.770298,18.958235,0.6
89,1950-03-31 03:00:00,25.0945,16.2945,27.923203,17.423143,1.0
90,1950-04-01 03:00:00,25.8445,16.7945,28.664623,18.051588,0.4
91,1950-04-02 03:00:00,24.8445,17.2445,28.316807,18.680227,0.4
92,1950-04-03 03:00:00,24.4945,17.5445,27.503428,19.057383,3.0
93,1950-04-04 03:00:00,25.3945,16.4945,28.88623,18.090683,9.5
94,1950-04-05 03:00:00,24.9945,17.3445,27.887928,18.229652,6.2000003
95,1950-04-06 03:00:00,25.3445,16.0445,24.851625,15.8649235,3.2
96,1950-04-07 03:00:00,24.8945,16.1945,26.651735,16.818935,0.3
97,1950-04-08 03:00:00,25.3945,16.6945,26.871008,17.710493,0.0
98,1950-04-09 03:00:00,25.8945,16.8945,26.789911,17.558146,0.0
99,1950-04-10 03:00:00,25.3945,16.7945,26.176298,17.197023,0.0
100,1950-04-11 03:00:00,21.8945,17.9945,24.39912,19.768574,0.0
101,1950-04-12 03:00:00,22.5945,16.8445,26.565298,18.273672,0.1
102,1950-04-13 03:00:00,23.4945,16.8445,27.441847,18.267769,0.0
103,1950-04-14 03:00:00,24.0945,16.1445,26.622566,17.521698,1.2
