,data,temperatura_max_2m,temperature_2m_min,sensação_termica_max,sensação_termica_min,quantia_chuva
69,1950-03-11 03:00:00,26.8975,20.9975,29.264938,24.222408,8.000001
70,1950-03-12 03:00:00,26.0975,20.1975,29.033703,22.852377,0.2
71,1950-03-13 03:00:00,26.8475,20.8475,31.275688,23.82967,0.3
72,1950-03-14 03:00:00,27.5975,21.1475,33.43263,24.023659,0.0
73,1950-03-15 03:00:00,26.3475,21.1475,32.55113,24.473505,0.5
74,1950-03-16 03:00:00,26.3975,21.1975,31.832653,24.668447,0.6
75,1950-03-17 03:00:00,26.7975,21.5475,32.21698,25.191868,0.1
76,1950-03-18 03:00:00,30.0475,21.5475,35.004673,24.294466,3.3000002
77,1950-03-19 03:00:00,29.7475,21.8475,33.354134,25.260954,10.599999
78,1950-03-20 03:00:00,26.7475,22.4475,31.213135,25.884483,26.700003
79,1950-03-21 03:00:00,25.3975,22.0475,28.773693,25.928469,2.0000002
80,1950-03-22 03:00:00,24.2975,20.8975,26.49043,23.242712,1.8000002
81,1950-03-23 03:00:00,24.1475,19.0475,25.935617,20.6966,2.2
82,1950-03-24 03:00:00,24.6475,17.6975,26.81405,19.477942,0.5
83,1950-03-25 03:00:00,24.0475,18.2975,26.186018,20.216318,1.7000002
84,1950-03-26 03:00:00,25.3975,17.3975,27.236479,18.590923,1.3000001
85,1950-03-27 03:00:00,27.4475,17.6975,29.407486,19.303328,0.0
86,1950-03-28 03:00:00,29.6975,18.5475,32.73909,20.081564,0.2
87,1950-03-29 03:00:00,31.3975,20.0975,34.862026,22.252546,0.1
88,1950-03-30 03:00:00,31.2475,21.1475,35.191776,23.360748,0.0
89,1950-03-31 03:00:00,31.2975,22.7475,36.5185,25.927177,1.0
90,1950-04-01 03:00:00,28.6975,22.5975,33.041107,26.841986,4.0
91,1950-04-02 03:00:00,25.6475,21.6975,30.62809,25.362684,1.1
92,1950-04-03 03:00:00,25.5475,21.4975,29.668911,24.794382,7.5
93,1950-04-04 03:00:00,22.0475,20.6475,25.84591,22.43237,6.0
94,1950-04-05 03:00:00,24.7475,20.5975,28.377975,23.074356,1.0
95,1950-04-06 03:00:00,27.5475,20.6975,30.798965,23.759607,0.0
96,1950-04-07 03:00:00,28.2475,20.8475,31.920048,24.14446,0.0
97,1950-04-08 03:00:00,30.4475,19.7975,35.42315,22.259508,0.0
98,1950-04-09 03:00:00,27.2475,21.4975,32.513153,25.578491,0.1
99,1950-04-10 03:00:00,27.5975,20.8475,31.585827,23.85556,0.0
100,1950-04-11 03:00:00,26.4475,21.0975,30.944382,23.951437,0.0
101,1950-04-12 03:00:00,22.9475,20.5975,26.282473,23.329084,3.0
102,1950-04-13 03:00:00,24.8975,20.7975,27.87135,23.342905,25.1
103,1950-04-14 03:00:00,24.3975,19.5975,26.333767,20.86757,9.500004
104,1950-04-15 03:00:00,26.5975,15.6975,28.177254,16.848871,0.5
105,1950-04-16 03:00:00,26.1475,17.9475,28.655144,19.883202,0.2
106,1950-04-17 03:00:00,26.1475,20.4475,28.802692,23.83881,1.2
107,1950-04-18 03:00:00,26.9475,18.6475,29.876698,21.08289,0.4
108,1950-04-19 03:00:00,27.2975,19.7975,30.347088,22.431965,0.0
109,1950-04-20 03:00:00,27.9475,20.0975,31.462463,22.856333,0.0
110,1950-04-21 03:00:00,28.4475,20.7475,33.88773,23.433317,0.0
111,1950-04-22 03:00:00,26.5975,20.7475,31.08432,23.907131,0.3
112,1950-04-23 03:00:00,26.2475,19.4475,29.672417,22.16794,0.0
113,1950-04-24 03:00:00,27.1475,18.1475,29.60321,19.638016,0.0
114,1950-04-25 03:00:00,29.4475,17.7975,32.46708,18.677061,0.0
115,1950-04-26 03:00:00,27.4475,18.4475,30.861015,19.861631,0.2
116,1950-04-27 03:00:00,25.0475,19.9975,26.521122,22.86401,2.7
117,1950-04-28 03:00:00,26.5475,19.2475,28.381748,21.661522,1.2000002
118,1950-04-29 03:00:00,26.3475,20.8475,30.234158,24.552094,0.8000001
119,1950-04-30 03:00:00,26.3975,20.4475,29.95826,23.926424,1.2
120,1950-05-01 03:00:00,25.9975,20.4475,29.089252,23.647213,0.1
121,1950-05-02 03:00:00,26.7475,20.2975,30.373753,22.883385,0.0
122,1950-05-03 03:00:00,29.1475,19.3975,33.604744,21.26981,0.5
123,1950-05-04 03:00:00,26.2475,20.8975,28.84568,24.09582,3.1000004
124,1950-05-05 03:00:00,24.6975,20.1475,27.681479,23.121565,1.6000001
125,1950-05-06 03:00:00,25.0975,20.4475,28.283295,22.901339,1.3000001
126,1950-05-07 03:00:00,24.4975,20.5475,26.056166,22.945776,0.1
127,1950-05-08 03:00:00,26.4475,18.4475,29.02845,19.946386,0.0
128,1950-05-09 03:00:00,26.4975,17.5975,29.550209,19.294292,0.0
129,1950-05-10 03:00:00,26.2975,18.3975,28.482365,20.00236,0.0
130,1950-05-11 03:00:00,25.1975,18.1975,28.73547,19.773624,0.0
131,1950-05-12 03:00:00,25.5975,17.9475,26.58607,18.430174,0.0
132,1950-05-13 03:00:00,25.6475,15.247499,25.900276,15.408546,0.0
133,1950-05-14 03:00:00,27.0975,14.4475,28.127697,13.929928,0.0
134,1950-05-15 03:00:00,29.0975,15.3975,30.333622,14.873159,0.0
135,1950-05-16 03:00:00,27.3475,18.3475,29.072899,19.049992,7.5
136,1950-05-17 03:00:00,29.2975,18.4475,29.941612,20.352701,8.8
137,1950-05-18 03:00:00,28.1475,19.2975,30.640968,22.244446,0.0
138,1950-05-19 03:00:00,25.5975,19.7475,28.651848,22.817888,0.2
139,1950-05-20 03:00:00,27.4475,19.3475,28.672855,21.664076,0.1
140,1950-05-21 03:00:00,29.4975,18.9475,31.937046,19.691044,1.9000002
141,1950-05-22 03:00:00,26.4975,20.3475,29.70782,23.03471,1.4000001
142,1950-05-23 03:00:00,23.7475,20.5975,26.876362,22.824081,1.4000001
143,1950-05-24 03:00:00,26.8475,20.0975,29.252651,22.12088,0.2
144,1950-05-25 03:00:00,28.5475,19.6475,32.07264,21.535688,0.0
145,1950-05-26 03:00:00,26.3475,19.7475,30.397789,22.515959,0.0
